-0.48849106,1.1657108,0.64615214,-0.6599996,-0.07992185,0.3277072,0.1982542,0.55738103,-0.53438574,-0.19348387,-0.48449492,-0.5447651,0.14264394,0.91835517,0.03733326,0.246568,0.575692,0.11964627,0.25257158,0.013904087
-0.14761336,0.60237217,0.33934188,-0.3125442,0.06711926,0.30451062,0.18737641,0.1861162,-0.36867914,-0.21653025,-0.34351575,-0.40224028,0.12971207,0.5063762,0.21933123,-0.00070410734,0.24801888,0.12353187,0.08690429,-0.031441465
0.08363291,0.05059006,0.17325185,-0.019372784,-0.023723807,0.025734479,0.10989742,0.0073080063,-0.25004056,-0.35565367,-0.042656507,-0.43246114,0.0640323,0.07005783,0.32741305,-0.15484518,-0.24684829,0.10001263,0.034829497,-0.005838182
-0.5185487,1.1157014,0.7200045,-0.6553894,-0.26862794,0.19041318,0.12419696,0.71030986,-0.17741716,-0.04717141,-0.21984404,-0.39720133,0.050571166,0.8585387,-0.2409475,0.104878046,0.7396576,-0.10148018,0.18054016,-0.094381124
-0.12621321,0.3452807,0.13666768,-0.16648263,-0.075648785,0.28271884,0.24483174,0.06858044,-0.13533746,-0.24282818,-0.26591992,-0.35215083,-0.010550036,0.38365853,0.29584104,0.029336909,0.15123232,-0.015068558,0.15511248,-0.027616257
-0.08936982,0.39055088,0.24521254,-0.2550207,-0.07072725,0.19842212,0.17581385,0.11559499,-0.2938134,-0.28524768,-0.19143374,-0.41567793,0.047939308,0.35706037,0.16166654,-0.024790915,0.11176069,-0.06647895,0.17660065,-0.049742267
-0.10197113,0.9813633,0.48804364,-0.47466242,0.053865276,0.46120068,0.31635246,0.23169358,-0.5219234,-0.41340584,-0.59842736,-0.7292157,0.14465515,0.83304757,0.39259848,-0.04729216,0.3410996,0.2355023,0.15239865,-0.06673564
-0.3501556,0.52312005,0.210804,-0.25935268,-0.15422471,-0.0014856644,-0.017499022,0.3464466,-0.046126682,-0.006252716,-0.116250254,-0.09531008,0.040842798,0.26259354,-0.18483262,0.1621726,0.47188345,-0.066857055,0.06919067,0.10395009
-0.06863457,0.3365816,0.11598454,-0.058735322,-0.024216492,0.2515294,0.14478576,-0.038929336,-0.11267059,-0.12218393,-0.23927736,-0.3135148,0.051035587,0.36393565,0.2039552,0.04917156,0.021038508,0.07421931,0.07516755,-0.04671287
-0.0995325,0.5647858,0.2866829,-0.2980584,-0.03322356,0.27094638,0.12611333,0.16846423,-0.3387366,-0.23082784,-0.28019395,-0.46889424,0.16245958,0.43177888,0.1393123,0.013763485,0.18905503,0.16034083,0.07249663,0.0039881677
0.11352977,0.6001554,0.018755458,-0.561919,0.04081275,0.44053715,0.016210524,0.28250438,-0.25914767,0.068712,-0.0935467,-0.15587345,0.025455285,0.15627158,0.023186045,0.050948795,0.31431177,0.16672306,0.043863818,0.017706323
-0.09724553,0.9861135,0.54930836,-0.59402734,-0.07406634,0.5620255,0.28204063,0.30098876,-0.4976748,-0.47136548,-0.552165,-0.7361791,0.18367843,0.88280684,0.5149051,-0.04538369,0.3855574,0.20915608,0.2290378,0.09624703
-0.04834409,0.53676146,0.42784452,-0.25723302,-0.07583186,0.22853887,0.16514732,0.14328033,-0.6289731,-0.45252052,-0.31763667,-0.6454668,0.19985943,0.34562692,0.45688227,-0.22903131,0.01490602,0.116853714,0.021069158,0.0871746
-0.09189722,0.7863719,0.20603262,-0.38157874,0.052453097,-0.013830795,-0.06255613,-0.017628275,-0.040672686,-0.1268153,-0.3240233,-0.13993491,0.33490112,0.48401135,-0.07769083,-0.10525495,0.42233092,0.20018044,-0.028201437,-0.08622477
-0.047731217,0.5864856,0.3732185,-0.21264468,-0.014835238,0.3778782,0.17351113,0.2048731,-0.29866865,-0.23372442,-0.45270458,-0.59984547,0.03171553,0.50332785,0.18828234,0.047860775,0.12700081,0.15920043,0.16042554,-0.005658806
0.061251596,0.325295,0.20055963,0.09737905,-0.01253166,0.36651328,0.24862185,0.08728978,-0.36787313,-0.15020159,-0.18381567,-0.6962422,0.03187533,0.33006683,0.36644837,0.07491976,-0.16607888,0.2192397,0.22713183,0.07079123
-0.4449947,0.96619415,0.4237776,-0.5699863,-0.17375849,-0.018108368,0.12368994,0.37296018,-0.21235482,-0.19600302,-0.21378563,-0.3199922,0.08612273,0.61451393,0.032099497,0.014660003,0.584267,-0.08240946,0.14005595,-0.011850324
-0.043911733,0.38398987,0.31214517,-0.22639705,0.04923897,0.161646,0.097882874,0.08079218,-0.22173814,-0.12331944,-0.18800266,-0.3509787,0.16197373,0.4212538,0.23130521,-0.05718777,0.14649674,0.16968815,0.07149705,-0.08777311
0.082012065,0.28443843,0.13520074,-0.1403678,0.027082864,0.33009753,0.21798672,-0.08216157,-0.03898865,-0.33866462,-0.22248623,-0.54346055,0.01857835,0.65402853,0.15882699,-0.07310653,0.06210999,0.2741032,0.2355041,-0.04948864
-0.048476033,-0.050120465,0.056670498,-0.053847637,-0.092592314,0.21300854,0.15055344,-0.13095957,-0.23457572,-0.17322768,-0.2197434,-0.26231617,-0.081939265,0.24272883,0.17257725,0.0058921534,0.07302588,0.025381511,0.18586507,0.055321835
-0.09540006,0.45725206,0.3591011,-0.18643674,0.029031483,0.17258993,0.1010835,0.14761288,-0.32037947,-0.14137243,-0.23815015,-0.32929912,0.15330157,0.42088062,0.2847787,-0.0560079,0.1275758,0.12757345,0.043648258,-0.034899957
-0.048387464,0.46945485,0.3798742,-0.2242087,0.011651667,0.061859854,0.1264197,0.1400116,-0.30796686,-0.20944972,-0.26220644,-0.32443684,0.18458839,0.39497152,0.13293958,-0.030141452,0.1492185,0.13228238,0.020201491,0.0035455783
-0.08128026,0.7330832,0.28382072,-0.013375896,-0.12320177,0.36733267,0.30920717,0.11953952,-0.4563526,-0.37900594,-0.44405717,-0.734754,0.052874457,0.5758417,0.18895207,0.101016484,-0.0060542864,0.21893398,0.11411663,0.0477887
-0.3030692,1.2844617,0.1191641,-0.18755631,-0.22279546,0.53505784,0.30762503,0.26241365,-0.6859287,-0.5030299,-0.74069726,-0.8965294,0.095338665,1.096043,0.2211666,0.23430146,0.12459214,0.2877513,0.057769127,-0.089744575
0.007002731,0.30975437,0.1326366,-0.13439132,-0.07666439,0.1222782,0.19366413,0.17179124,-0.19607283,-0.20749936,-0.1525041,-0.32678398,0.03957769,0.35609722,0.05629954,0.011145542,0.08748498,0.007570309,0.078349456,0.057159085
-0.108897194,0.07041171,0.005282345,-0.08387423,-0.009845494,0.22310719,0.17948927,0.050832044,0.099685244,-0.12800266,-0.123175725,-0.18857859,0.036796637,0.21552674,0.25584146,0.034465488,0.16960214,-0.042082507,0.07706786,-0.07824965
-0.05474731,0.810444,0.3753784,-0.6102587,0.06864101,0.56757355,0.08856811,0.21527804,-0.383782,-0.11854528,-0.2128502,-0.31340325,0.1987549,0.6417723,0.25331968,-0.012915039,0.29792103,0.45249277,0.08376339,-0.062166106
-0.22214465,0.05773453,0.053439725,0.17730159,0.048985343,0.35826096,0.27602154,0.047625076,0.25523767,0.112311915,-0.2232653,0.04875299,0.17873877,0.39871588,0.49779812,0.17493126,0.47946787,0.032389816,0.12184801,-0.14306313
-0.11899282,0.053227376,-0.09743468,-0.083286494,-0.08082494,0.26255566,0.28583142,0.008169017,0.2059893,-0.13833873,-0.1409185,-0.15977126,0.038578793,0.2067233,0.29894027,0.08631332,0.3568393,-0.0839248,0.07514668,-0.052855507
-0.12783177,0.21153383,-0.047008947,-0.1577442,-0.0603741,0.30093262,0.38752767,0.06457312,0.18174978,-0.24198113,-0.25180927,-0.30863476,0.102519214,0.42846346,0.30422756,0.08260213,0.35215715,-0.06832082,0.14414218,-0.104717486
-0.012852295,0.3827358,0.2538109,-0.0072345976,0.0028926919,0.33702463,0.12792972,0.06792555,-0.52877444,-0.2655738,-0.26095164,-0.48327455,0.08456103,0.37443766,0.15365483,-0.021419033,-0.07222307,0.1433672,0.047808852,0.20721081
-0.04218893,0.5792447,0.29829907,-0.25230703,-0.04678198,0.3702437,0.2238424,0.098712005,-0.38147086,-0.3693554,-0.34114736,-0.58913934,0.08963353,0.60642874,0.33706096,-0.037267603,0.14688851,0.08385256,0.19510579,0.011102555
-0.21596786,0.32069772,0.014924215,-0.22768034,-0.07487286,0.43070862,0.46358943,0.120239824,0.1839512,-0.29459336,-0.38454342,-0.43332472,0.13853672,0.58561283,0.5269203,0.1431025,0.48979583,-0.10629421,0.18102416,-0.12532225
-0.06674478,0.078286506,-0.11564059,-0.08438263,-0.045459,0.13148573,0.21399112,-0.016641462,0.27361074,-0.13059926,-0.12938498,-0.0874644,0.0668002,0.23107156,0.15823954,0.13601534,0.33453622,-0.07030765,0.03685446,-0.13580164
-0.1915208,0.09937343,-0.071002394,-0.13590811,-0.069661625,0.41268706,0.40066776,0.061819565,0.22409408,-0.21593128,-0.1942342,-0.25665072,0.067909606,0.31469962,0.5040269,0.14478141,0.46719587,-0.17098512,0.1683105,-0.101568125
-0.15970792,0.08717519,0.098544694,0.17430577,0.08713227,0.39178705,0.25312096,0.041778985,0.25593033,0.081512146,-0.23426983,-0.0043876246,0.13748056,0.38395098,0.45260677,0.17236947,0.36409652,0.048243154,0.10850005,-0.1539128
-0.15978423,-0.022784222,-0.10074505,-0.11485085,-0.104096904,0.21800533,0.34305772,0.025985233,0.28837565,-0.18146941,-0.16153653,-0.17580357,0.10080561,0.2631561,0.3123772,0.11169952,0.33933195,-0.18011934,0.14809531,-0.13706218
-0.22258319,0.25518906,-0.012642616,-0.14033748,-0.09913647,0.43549418,0.4560565,0.055404916,0.2716609,-0.2996956,-0.35378385,-0.40296194,0.17416474,0.5674216,0.50164133,0.13872273,0.5114454,-0.1208321,0.208509,-0.16799407
-0.05097148,0.6188518,0.3602108,-0.26936874,0.010347283,0.48546776,0.28264102,0.16932437,-0.27072915,-0.31583393,-0.3954063,-0.62337786,0.17932355,0.6741208,0.23247969,0.029557971,0.2631762,0.23734814,0.19132158,0.029510729
-0.27980784,0.8186562,0.37493283,-0.58566326,0.020164374,0.2107771,0.14879267,0.27872097,-0.36472702,-0.22552182,-0.4734752,-0.5690038,0.17721076,0.6488371,0.0457648,0.27835396,0.45051163,0.17575435,0.13483423,0.076666
0.006099208,0.5479017,0.21526778,-0.28584245,-0.06172106,0.5150363,0.23369665,0.11375281,-0.13999626,-0.49026248,-0.3678217,-0.81256807,0.09839224,0.80158997,0.009351193,0.062187027,0.09670992,0.38765764,0.33038902,0.15497175
0.013091138,0.14021185,0.107592106,-0.0806356,-0.023897698,0.26394856,0.15814538,-0.083649844,-0.052464616,-0.22155245,-0.1581098,-0.5663739,-0.048460804,0.48676202,0.27326187,-0.058274154,-0.056968357,0.07421141,0.22899522,-0.056712676
-0.040293127,0.074383624,0.07367376,-0.041625928,0.029102467,0.30887118,0.22000562,-0.09806339,0.14390144,-0.23968263,-0.18192102,-0.42333764,0.0072672926,0.4075726,0.32444137,-0.025022283,0.021770185,0.067034915,0.22882818,-0.11747435
-0.3969569,0.22293057,0.106100224,-0.14752595,-0.18952022,0.094264135,0.14950572,0.23288308,0.03226151,-0.03827122,0.0009085278,-0.13627645,-0.17871822,0.19750097,0.05310293,0.17456816,0.26524794,-0.3209579,0.2377806,-0.018225051
0.13865803,0.31491828,0.17216703,-0.0015717383,0.04097543,0.30717304,0.37050912,-0.08137888,-0.3848473,-0.24518313,-0.35167277,-0.6222212,0.13888825,0.52325076,0.28465486,-0.02767299,-0.28815305,0.26591215,0.09728895,0.08476597
-0.046947096,0.28929022,0.06972391,-0.12785476,-0.048782695,0.2433138,0.19289437,0.03674734,-0.10142616,-0.13212891,-0.23415591,-0.26136443,0.031470563,0.29231837,0.16738813,0.07391226,0.13485344,0.007992957,0.11983106,0.034604367
-0.4573929,0.6842197,0.4445351,-0.5160277,-0.12754937,0.0019904796,-0.01222803,0.50260115,-0.21420197,-0.12243401,-0.15552507,-0.2071852,0.10949646,0.4321542,-0.048136197,0.091622196,0.5541432,-0.26565439,0.1027039,0.026586901
-0.08336481,0.430886,0.122391805,-0.25494662,-0.08497419,0.33941194,0.25306994,0.0979241,-0.16836551,-0.25928876,-0.32294038,-0.383996,0.03842713,0.490729,0.29510593,0.088423625,0.24961095,0.048224334,0.19466674,0.01599799
0.15719669,0.35385945,0.25803658,-0.12239174,0.06487448,0.3510962,0.18854193,-0.14003448,0.012979342,-0.37423328,-0.32889685,-0.6389357,0.021543449,0.66477966,0.17117989,-0.17152166,0.0011697771,0.3167314,0.25506365,-0.03146572
-0.20056543,0.63859326,0.09747905,-0.29629993,-0.023187274,0.46119195,0.426748,0.11023353,0.1334785,-0.3699742,-0.5393905,-0.5086387,0.2882167,0.68617237,0.39260736,0.1586911,0.64552355,0.06730276,0.16236795,-0.20155479
